la plus; la plus; la plus; 
le plus;le plus;le plus;le plus;
avoir le rire facile;collocation;personnalité;sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tête ailleurs;collocation;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un air lointain;collocation;apparence;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
# avoir la fibre (+adjectif);expression idiomatique;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le nez fin;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la main tendue;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'oreille musicale;collocation;corps humain;musique;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la queue basse;expression idiomatique;corps animal;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tête chaude;collocation;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir des jours difficiles;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un pied bot;collocation;corps humain;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la cuisse légère;expression idiomatique;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la dent mauvaise;expression idiomatique;sensations/sentiments;corps humain;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'esprit mal tourné;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les jambes torses;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tripe républicaine;expression idiomatique;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les bras ballants;collocation;comportement;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les épaules larges;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un œil noir;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'esprit ouvert;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le sang chaud;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les bras retournés;expression idiomatique;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le champ libre;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la vue basse;collocation;cinq sens;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tête froide;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la peau blanche;collocation;corps humain;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le pied sûr;collocation;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir une patte folle;expression idiomatique;apparence;corps animal;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le cœur battant;collocation;corps humain;sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la peau dure;collocation;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
# avoir (+nombre) années bien comptés;collocation;temps;;A1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les idées larges;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le nez creux;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la gâchette facile;expression idiomatique;personnalité;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la parole facile;collocation;conversation;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le pied alerte;expression idiomatique;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir une forme [Adj];collocation;;;B2;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
# avoir le (+nom non humain) facile;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'œil américain;expression idiomatique;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'esprit où ?;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tête basse;collocation;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la tête où ?;collocation;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la répartie facile;collocation;personnalité;conversation;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le verbe haut;expression idiomatique;personnalité;conversation;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la vie sauve;collocation;la vie/la mort;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la fibre maternelle;expression idiomatique;personnalité;famille;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
# avoir la tête enflée de (+nom non humain);collocation;corps humain;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir la peau noire;collocation;corps humain;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir les pieds nickelés;expression idiomatique;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'oreille basse;collocation;corps humain;musique;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir le vin gai;expression idiomatique;cuisine (aliments);sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir l'oreille absolue;collocation;corps humain;musique;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un air penché;collocation;apparence;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un succès bœuf;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Adj1
avoir un âge certain;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
# avoir un caractère (+adjectif);collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir une enfance protégée;expression verbale figée;famille;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir un air fin;expression idiomatique;nature;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir une bille ronde;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir le feu sacré;expression idiomatique;nature;sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir un caractère technique;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir un caractère scandaleux;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir un caractère enjoué;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Cc
avoir les bras le long du corps;expression verbale figée;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Det2_<ENT>C2
avoir les chevilles qui enflent;expression idiomatique;corps humain;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Det2_<ENT>C2
avoir un certain bien-fondé;expression verbale figée;comportement;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Detc
avoir plus que doublé ses gains;expression verbale figée;argent;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Detc_<ENT>Cc
# avoir un parfum de (+nom);collocation;;;B1;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép1<ENT>Det2_<ENT>C2
avoir un enfant avec;collocation;famille;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir bonne presse auprès de;expression verbale figée;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le pas sur;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de bonnes paroles pour;expression verbale figée;cinq sens;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une dent contre;expression idiomatique;relations sociales;sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir les yeux sur;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un lien de subordination avec;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un air de parenté avec;collocation;famille;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le bonjour de;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir l'avantage du nombre sur;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une passe d'armes avec;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée toute faite sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une confiance aveugle en;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une pensée pour;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un penchant immodéré pour;expression verbale figée;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une prise de bec avec;expression idiomatique;relations sociales;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de gros problèmes avec;collocation;relations sociales;autres;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un écho auprès de;expression verbale figée;bruits;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des chances pour;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une relation avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la main mise sur;expression idiomatique;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un rancart avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir grande confiance en;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un élan de générosité vers;expression verbale figée;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée fausse de;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un rapport personnel à;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une certaine parole pour;expression verbale figée;cinq sens;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir l'œil sur;expression idiomatique;corps humain;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des comptes à rendre à;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un élan de bonté vers;expression verbale figée;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un véritable dialogue avec;collocation;conversation;relations sociales;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une nouvelle approche à;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un lien étroit avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un goût prononcé pour;collocation;cinq sens;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des liens de sang avec;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une liaison avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir l'œil pour;expression idiomatique;corps humain;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de mauvaises pensées pour;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un point commun avec;collocation;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du nouveau pour;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un effet bœuf sur;expression idiomatique;animaux;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la cote auprès de;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une commune mesure avec;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une conséquence sur;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un coup d'œil pour;expression idiomatique;corps humain;relations sociales;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le nez sur;expression idiomatique;corps humain;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du prix pour;expression verbale figée;argent;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des lumières sur;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le dessous avec;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un mot pour;collocation;conversation;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du mépris pour;collocation;sensations/sentiments;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une solide amitié pour;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir mauvaise presse auprès de;expression verbale figée;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le coup de foudre pour;expression idiomatique;sensations/sentiments;relations sociales;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des attentions pour;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un langage commun avec;expression verbale figée;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée présumée sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une confiance absolue en;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir toute confiance en;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la touche avec;expression idiomatique;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une bonne relation avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une mauvaise cote auprès de;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le ticket avec;expression idiomatique;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir bien mérité de;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une relation privilégiée avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un penchant prononcé pour;expression verbale figée;personnalité;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un goût immodéré pour;collocation;cinq sens;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le dessus avec;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un modus vivendi avec;expression idiomatique;relations sociales;les affaires;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des mots durs pour;collocation;conversation;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du dédain pour;collocation;relations sociales;sensations/sentiments;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un moyen de pression sur;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le meilleur effet sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des vues sur;collocation;cinq sens;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
# avoir (+nombre) chances sur (+nombre) pour;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir deux poids deux mesures avec;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un petit problème avec;collocation;relations sociales;autres;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des mots avec;collocation;conversation;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un contrôle sur;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un effet débilitant sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un mot à dire pour;collocation;conversation;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le plus mauvais effet sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des contacts étroits avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un temps de retard sur;expression verbale figée;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée toute faite de;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des liens privilégiés avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des histoires avec;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un droit de regard sur;expression verbale figée;cinq sens;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un lien de parenté avec;expression verbale figée;famille;relations sociales;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une longueur d'avance sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un gros avantage sur;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du temps à perdre avec;collocation;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des nouvelles de;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une faiblesse pour;expression verbale figée;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un faible pour;expression idiomatique;sensations/sentiments;;B2;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du nez pour;expression idiomatique;corps humain;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la bouche pleine de;collocation;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la main haute sur;expression idiomatique;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir la main avec;expression idiomatique;corps humain;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un goût effréné pour;collocation;cinq sens;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une dernière pensée pour;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un enfant de;collocation;famille;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un effet pervers sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un élan de tendresse vers;expression verbale figée;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de la considération pour;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une bonne cote auprès de;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une défense devant;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une répercussion sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des atomes crochus avec;expression idiomatique;relations sociales;science;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir du fil à retordre avec;expression idiomatique;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un problème avec;collocation;relations sociales;autres;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un coup de cœur pour;expression idiomatique;corps humain;relations sociales;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des bontés pour;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée présumée de;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir des liens étroits avec;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un regard de travers pour;expression verbale figée;relations sociales;comportement;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un air de famille avec;collocation;famille;apparence;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir le dessus sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de grands airs avec;collocation;apparence;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir l'avantage de la surprise sur;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un œil sur;expression idiomatique;corps humain;cinq sens;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir un grand avantage sur;collocation;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir une idée fausse sur;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2
avoir de l'argent en caisse;collocation;argent;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
# avoir (+nombre) enfant à charge;collocation;famille;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
# avoir un (+nombre)-ième enfant en route;collocation;famille;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir des années de travail devant lui;expression verbale figée;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir des années de labeur derrière lui;expression verbale figée;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir d'autres chats à fouetter;expression idiomatique;autres;animaux;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir l'âme en peine;expression idiomatique;sensations/sentiments;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir un casque en plomb;expression idiomatique;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir une case en moins;expression idiomatique;comportement;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir de la chance en amour;expression verbale figée;relations sociales;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir un découvert en banque;expression verbale figée;argent;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir l'éternité devant lui;expression verbale figée;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir le droit pour lui;collocation;autres;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir l'éternité à lui;expression verbale figée;temps;;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
avoir de l'énergie à revendre;expression idiomatique;autres;personnalité;N/A;<ENT><avoir>_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
